label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,url_count,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened
normal,"বন্ধু, তোমার নতুন চাকরি কেমন লাগছে? বস ভালো তো?",Bengali,0,0,"বন্ধু, তোমার নতুন চাকরি কেমন লাগছে? বস ভালো তো?","বন্ধু, তোমার নতুন চাকরি কেমন লাগছে? বস ভালো তো?",[],0,0,0,0,0,0,0,0,0,0,0,0,"বন্ধু, তোমার নতুন চাকরি কেমন লাগছে? বস ভালো তো?",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"ভাই, তোমার গাড়ি ধার দিবে? আমার জরুরি কাজ আছে।",Bengali,0,0,"ভাই, তোমার গাড়ি ধার দিবে? আমার জরুরি কাজ আছে।","ভাই, তোমার গাড়ি ধার দিবে? আমার জরুরি কাজ আছে।",[],0,0,0,0,0,0,0,0,0,0,0,0,"ভাই, তোমার গাড়ি ধার দিবে? আমার জরুরি কাজ আছে।",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,Bengali,0,1,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,[],0,0,0,0,0,0,0,0,0,0,0,0,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,১ ডিলেই সপ্তাহের সব ইন্টারনেটিং- নাও ১০জিবি@৳১৫৮: cutt.ly/FwUC6vhp,Bengali,1,1,১ ডিলেই সপ্তাহের সব ইন্টারনেটিং- নাও ১০জিবি@৳১৫৮: cutt.ly/FwUC6vhp,১ ডিলেই সপ্তাহের সব ইন্টারনেটিং- নাও ১০জিবি@৳১৫৮: cutt.ly/FwUC6vhp,['cutt.ly/FwUC6vhp'],1,1,16,16,1,1,0,1,0,0,0,1,১ ডিলেই সপ্তাহের সব ইন্টারনেটিং- নাও ১০জিবি@৳১৫৮:  [URL] ,57,1,16,16,1,1,0,1,0,0,0,1,1,16,16,1,1,0,1,0,0,0,1
normal,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,Bengali,0,0,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,[],0,0,0,0,0,0,0,0,0,0,0,0,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,"অনূর্ধ্ব ১৮ বছর বয়সী বাংলাদেশী শিশু-কিশোর এবং সংশ্লিষ্ট প্রতিষ্ঠানসমূহ হতে ‘শেখ রাসেল পদক’ এর আবেদনপত্র অনলাইনে আহবান করা যাচ্ছে। আবেদনের শেষ সময় ২০ মে, ২০২৩। বিস্তারিতঃ www.award.sheikhrussel.gov.bd",Bengali,1,1,"অনূর্ধ্ব ১৮ বছর বয়সী বাংলাদেশী শিশু-কিশোর এবং সংশ্লিষ্ট প্রতিষ্ঠানসমূহ হতে ‘শেখ রাসেল পদক’ এর আবেদনপত্র অনলাইনে আহবান করা যাচ্ছে। আবেদনের শেষ সময় ২০ মে, ২০২৩। বিস্তারিতঃ www.award.sheikhrussel.gov.bd","অনূর্ধ্ব ১৮ বছর বয়সী বাংলাদেশী শিশু-কিশোর এবং সংশ্লিষ্ট প্রতিষ্ঠানসমূহ হতে 'শেখ রাসেল পদক' এর আবেদনপত্র অনলাইনে আহবান করা যাচ্ছে। আবেদনের শেষ সময় ২০ মে, ২০২৩। বিস্তারিতঃ www.award.sheikhrussel.gov.bd","['www.', 'award.sheikhrussel.gov.bd']",2,2,29,25,0,4,0,0,0,0,0,0,"অনূর্ধ্ব ১৮ বছর বয়সী বাংলাদেশী শিশু-কিশোর এবং সংশ্লিষ্ট প্রতিষ্ঠানসমূহ হতে 'শেখ রাসেল পদক' এর আবেদনপত্র অনলাইনে আহবান করা যাচ্ছে। আবেদনের শেষ সময় ২০ মে, ২০২৩। বিস্তারিতঃ  [URL]  [URL] ",186,2,29,25,0,4,0,0,0,0,0,0,2,29,25,0,4,0,0,0,0,0,0
promo,“১৬১২২ নম্বরে কল করে অথবা land.gov.bd ভিজিট করে ঘরে বসেই ভূমিসেবা গ্রহণ করুন।’’-ভূমি মন্ত্রণালয়।,Bengali,1,1,“১৬১২২ নম্বরে কল করে অথবা land.gov.bd ভিজিট করে ঘরে বসেই ভূমিসেবা গ্রহণ করুন।’’-ভূমি মন্ত্রণালয়।,"""১৬১২২ নম্বরে কল করে অথবা land.gov.bd ভিজিট করে ঘরে বসেই ভূমিসেবা গ্রহণ করুন।''-ভূমি মন্ত্রণালয়।",['land.gov.bd'],1,1,11,11,0,2,0,0,0,0,0,0,"""১৬১২২ নম্বরে কল করে অথবা  [URL]  ভিজিট করে ঘরে বসেই ভূমিসেবা গ্রহণ করুন।''-ভূমি মন্ত্রণালয়।",93,1,11,11,0,2,0,0,0,0,0,0,1,11,11,0,2,0,0,0,0,0,0
normal,আজ বিকেলে বন্ধুদের সঙ্গে চা খেয়েছি। অনেকদিন পর আড্ডা দিলাম।,Bengali,0,0,আজ বিকেলে বন্ধুদের সঙ্গে চা খেয়েছি। অনেকদিন পর আড্ডা দিলাম।,আজ বিকেলে বন্ধুদের সঙ্গে চা খেয়েছি। অনেকদিন পর আড্ডা দিলাম।,[],0,0,0,0,0,0,0,0,0,0,0,0,আজ বিকেলে বন্ধুদের সঙ্গে চা খেয়েছি। অনেকদিন পর আড্ডা দিলাম।,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,তুমি কি ট্রেনে যাচ্ছো?,Bengali,0,0,তুমি কি ট্রেনে যাচ্ছো?,তুমি কি ট্রেনে যাচ্ছো?,[],0,0,0,0,0,0,0,0,0,0,0,0,তুমি কি ট্রেনে যাচ্ছো?,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,GP App লগইন ব্যর্থ হয়েছে। এখনই gp-appresetbd.org এ লগইন করে পাসওয়ার্ড রিসেট করুন। না হলে ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,Bengali,1,2,GP App লগইন ব্যর্থ হয়েছে। এখনই gp-appresetbd.org এ লগইন করে পাসওয়ার্ড রিসেট করুন। না হলে ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,GP App লগইন ব্যর্থ হয়েছে। এখনই gp-appresetbd.org এ লগইন করে পাসওয়ার্ড রিসেট করুন। না হলে ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,['gp-appresetbd.org'],1,1,17,17,0,1,1,0,0,0,0,0,GP App লগইন ব্যর্থ হয়েছে। এখনই  [URL]  এ লগইন করে পাসওয়ার্ড রিসেট করুন। না হলে ২৪ ঘণ্টার মধ্যে অ্যাকাউন্ট সাসপেন্ড হবে।,121,1,17,17,0,1,1,0,0,0,0,0,1,17,17,0,1,1,0,0,0,0,0
promo,দারাজে মেগা সেল! সকল পণ্যে ৫০% পর্যন্ত ছাড়। আজই কিনুন!,Bengali,0,1,দারাজে মেগা সেল! সকল পণ্যে ৫০% পর্যন্ত ছাড়। আজই কিনুন!,দারাজে মেগা সেল! সকল পণ্যে ৫০% পর্যন্ত ছাড়। আজই কিনুন!,[],0,0,0,0,0,0,0,0,0,0,0,0,দারাজে মেগা সেল! সকল পণ্যে ৫০% পর্যন্ত ছাড়। আজই কিনুন!,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"প্রিয় গ্রাহক, আপনি বাংলাদেশ লটারি থেকে ৫ লক্ষ টাকা জিতেছেন! দাবি করতে এখনই passport কপি এবং মোবাইল নম্বর পাঠান bdlottery@cashwin.org এ।",Bengali,1,2,"প্রিয় গ্রাহক, আপনি বাংলাদেশ লটারি থেকে ৫ লক্ষ টাকা জিতেছেন! দাবি করতে এখনই passport কপি এবং মোবাইল নম্বর পাঠান bdlottery@cashwin.org এ।","প্রিয় গ্রাহক, আপনি বাংলাদেশ লটারি থেকে ৫ লক্ষ টাকা জিতেছেন! দাবি করতে এখনই passport কপি এবং মোবাইল নম্বর পাঠান bdlottery@cashwin.org এ।",['cashwin.org'],1,1,11,11,0,1,0,0,0,0,0,0,"প্রিয় গ্রাহক, আপনি বাংলাদেশ লটারি থেকে ৫ লক্ষ টাকা জিতেছেন! দাবি করতে এখনই passport কপি এবং মোবাইল নম্বর পাঠান bdlottery@ [URL]  এ।",132,1,11,11,0,1,0,0,0,0,0,0,1,11,11,0,1,0,0,0,0,0,0
smish,"প্রিয় ব্যবহারকারী, আপনি একটি বিনামূল্যের কনসার্টের টিকিট জিতেছেন। এই বার্তায় 'CONCERT' উত্তর দিন।",Bengali,0,2,"প্রিয় ব্যবহারকারী, আপনি একটি বিনামূল্যের কনসার্টের টিকিট জিতেছেন। এই বার্তায় 'CONCERT' উত্তর দিন।","প্রিয় ব্যবহারকারী, আপনি একটি বিনামূল্যের কনসার্টের টিকিট জিতেছেন। এই বার্তায় 'CONCERT' উত্তর দিন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"প্রিয় ব্যবহারকারী, আপনি একটি বিনামূল্যের কনসার্টের টিকিট জিতেছেন। এই বার্তায় 'CONCERT' উত্তর দিন।",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801914344356,Bengali,1,2,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801914344356,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801914344356,['https://wa.me/8801914344356'],1,1,27,27,13,1,0,3,1,0,0,0,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন:  [URL] ,83,1,27,27,13,1,0,3,1,0,0,0,1,27,27,13,1,0,3,1,0,0,0
smish,"এখনই খেলুন এবং জিতে নিন ১০টি Xiaomi স্মার্টফোন! দ্রুত করুন, ক্লিক: https://cutt.ly/CeoPN2O8",Bengali,1,2,"এখনই খেলুন এবং জিতে নিন ১০টি Xiaomi স্মার্টফোন! দ্রুত করুন, ক্লিক: https://cutt.ly/CeoPN2O8","এখনই খেলুন এবং জিতে নিন ১০টি Xiaomi স্মার্টফোন! দ্রুত করুন, ক্লিক: https://cutt.ly/CeoPN2O8",['https://cutt.ly/CeoPN2O8'],1,1,24,24,2,1,0,3,1,0,0,1,"এখনই খেলুন এবং জিতে নিন ১০টি Xiaomi স্মার্টফোন! দ্রুত করুন, ক্লিক:  [URL] ",74,1,24,24,2,1,0,3,1,0,0,1,1,24,24,2,1,0,3,1,0,0,1
normal,"তুমি কি কালকে ফ্রি আছো? একসাথে নিউ মার্কেট ঘুরতে যাই, কয়েকটা বই কিনতে চাই।",Bengali,0,0,"তুমি কি কালকে ফ্রি আছো? একসাথে নিউ মার্কেট ঘুরতে যাই, কয়েকটা বই কিনতে চাই।","তুমি কি কালকে ফ্রি আছো? একসাথে নিউ মার্কেট ঘুরতে যাই, কয়েকটা বই কিনতে চাই।",[],0,0,0,0,0,0,0,0,0,0,0,0,"তুমি কি কালকে ফ্রি আছো? একসাথে নিউ মার্কেট ঘুরতে যাই, কয়েকটা বই কিনতে চাই।",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"যুক্তরাজ্যে নিবন্ধিত নার্স হিসাবে একটি ক্যারিয়ার তৈরি করুন , মাসিক মিনিমাম সহ 2 বছরের কাজের ভিসা। প্রারম্ভিক বেতন ৩ লাখ টাকা বিএসবি,ঢাকা Please Contact Us: 01332518402 , 01332518406",Bengali,0,2,"যুক্তরাজ্যে নিবন্ধিত নার্স হিসাবে একটি ক্যারিয়ার তৈরি করুন , মাসিক মিনিমাম সহ 2 বছরের কাজের ভিসা। প্রারম্ভিক বেতন ৩ লাখ টাকা বিএসবি,ঢাকা Please Contact Us: 01332518402 , 01332518406","যুক্তরাজ্যে নিবন্ধিত নার্স হিসাবে একটি ক্যারিয়ার তৈরি করুন , মাসিক মিনিমাম সহ 2 বছরের কাজের ভিসা। প্রারম্ভিক বেতন ৩ লাখ টাকা বিএসবি,ঢাকা Please Contact Us: 01332518402 , 01332518406",[],0,0,0,0,0,0,0,0,0,0,0,0,"যুক্তরাজ্যে নিবন্ধিত নার্স হিসাবে একটি ক্যারিয়ার তৈরি করুন , মাসিক মিনিমাম সহ 2 বছরের কাজের ভিসা। প্রারম্ভিক বেতন ৩ লাখ টাকা বিএসবি,ঢাকা Please Contact Us: 01332518402 , 01332518406",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"গ্রামীণফোন গ্রাহক, আপনার সিম বন্ধ হয়ে যাবে যদি NID যাচাই না করেন। ভিজিট করুন: gpupdate-bd.org।",Bengali,1,2,"গ্রামীণফোন গ্রাহক, আপনার সিম বন্ধ হয়ে যাবে যদি NID যাচাই না করেন। ভিজিট করুন: gpupdate-bd.org।","গ্রামীণফোন গ্রাহক, আপনার সিম বন্ধ হয়ে যাবে যদি NID যাচাই না করেন। ভিজিট করুন: gpupdate-bd.org।",['gpupdate-bd.org'],1,1,15,15,0,1,1,0,0,0,0,0,"গ্রামীণফোন গ্রাহক, আপনার সিম বন্ধ হয়ে যাবে যদি NID যাচাই না করেন। ভিজিট করুন:  [URL] ।",87,1,15,15,0,1,1,0,0,0,0,0,1,15,15,0,1,1,0,0,0,0,0
normal,তোমার ভাইবোন কেমন আছে?,Bengali,0,0,তোমার ভাইবোন কেমন আছে?,তোমার ভাইবোন কেমন আছে?,[],0,0,0,0,0,0,0,0,0,0,0,0,তোমার ভাইবোন কেমন আছে?,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন: super1000.info/docs,Bengali,1,2,বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন: super1000.info/docs,বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন: super1000.info/docs,['super1000.info/docs'],1,1,19,19,4,1,0,1,0,0,0,0,বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন:  [URL] ,75,1,19,19,4,1,0,1,0,0,0,0,1,19,19,4,1,0,1,0,0,0,0
normal,শুভ ভালোবাসা দিবস!,Bengali,0,0,শুভ ভালোবাসা দিবস!,শুভ ভালোবাসা দিবস!,[],0,0,0,0,0,0,0,0,0,0,0,0,শুভ ভালোবাসা দিবস!,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,হোম ক্লিনিং সার্ভিস! প্রথম সার্ভিসে ৫০% ছাড়। বুকিং দিন।,Bengali,0,1,হোম ক্লিনিং সার্ভিস! প্রথম সার্ভিসে ৫০% ছাড়। বুকিং দিন।,হোম ক্লিনিং সার্ভিস! প্রথম সার্ভিসে ৫০% ছাড়। বুকিং দিন।,[],0,0,0,0,0,0,0,0,0,0,0,0,হোম ক্লিনিং সার্ভিস! প্রথম সার্ভিসে ৫০% ছাড়। বুকিং দিন।,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,০১৭৩৮২৭৩৮২৮ এই নাম্বারে জরুরি টাকা পাঠান।,Bengali,0,0,০১৭৩৮২৭৩৮২৮ এই নাম্বারে জরুরি টাকা পাঠান।,০১৭৩৮২৭৩৮২৮ এই নাম্বারে জরুরি টাকা পাঠান।,[],0,0,0,0,0,0,0,0,0,0,0,0,০১৭৩৮২৭৩৮২৮ এই নাম্বারে জরুরি টাকা পাঠান।,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,ভাইয়া ভর্তির জন্য কি বাবার আয়ের সনদ দিতেই হয়??  বলবেন একটু,Bengali,0,0,ভাইয়া ভর্তির জন্য কি বাবার আয়ের সনদ দিতেই হয়??  বলবেন একটু,ভাইয়া ভর্তির জন্য কি বাবার আয়ের সনদ দিতেই হয়?? বলবেন একটু,[],0,0,0,0,0,0,0,0,0,0,0,0,ভাইয়া ভর্তির জন্য কি বাবার আয়ের সনদ দিতেই হয়?? বলবেন একটু,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। এখনই ক্লিক করুন: ebayisapidlld.altervista.org/,Bengali,1,2,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। এখনই ক্লিক করুন: ebayisapidlld.altervista.org/,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। এখনই ক্লিক করুন: ebayisapidlld.altervista.org/,['ebayisapidlld.altervista.org/'],1,1,29,29,0,2,0,1,0,0,0,0,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। এখনই ক্লিক করুন:  [URL] ,89,1,29,29,0,2,0,1,0,0,0,0,1,29,29,0,2,0,1,0,0,0,0
promo,"বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। 
ভিজিট করুনঃ www.joinnavy.navy.mil.bd",Bengali,1,1,"বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। 
ভিজিট করুনঃ www.joinnavy.navy.mil.bd",বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। ভিজিট করুনঃ www.joinnavy.navy.mil.bd,"['www.', 'joinnavy.navy.mil.bd']",2,2,24,20,0,4,0,0,0,0,0,0,বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। ভিজিট করুনঃ  [URL]  [URL] ,85,2,24,20,0,4,0,0,0,0,0,0,2,24,20,0,4,0,0,0,0,0,0
normal,পাখিরা গাছে খুব সুন্দর গান গায়।,Bengali,0,0,পাখিরা গাছে খুব সুন্দর গান গায়।,পাখিরা গাছে খুব সুন্দর গান গায়।,[],0,0,0,0,0,0,0,0,0,0,0,0,পাখিরা গাছে খুব সুন্দর গান গায়।,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে: cutt.ly/YwmtpRRj,Bengali,1,1,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে: cutt.ly/YwmtpRRj,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে: cutt.ly/YwmtpRRj,['cutt.ly/YwmtpRRj'],1,1,16,16,0,1,0,1,0,0,0,1,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে:  [URL] ,59,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1
promo,"হ্যাপি নিউ ইয়ার - ২০২৪
স্মার্ট ব্যাংকিং সেবায় সোনালী ব্যাংক
সর্বদাই আপনার পাশে
মোঃ আফজাল করিম
সিইও এন্ড এমডি",Bengali,0,1,"হ্যাপি নিউ ইয়ার - ২০২৪
স্মার্ট ব্যাংকিং সেবায় সোনালী ব্যাংক
সর্বদাই আপনার পাশে
মোঃ আফজাল করিম
সিইও এন্ড এমডি",হ্যাপি নিউ ইয়ার - ২০২৪ স্মার্ট ব্যাংকিং সেবায় সোনালী ব্যাংক সর্বদাই আপনার পাশে মোঃ আফজাল করিম সিইও এন্ড এমডি,[],0,0,0,0,0,0,0,0,0,0,0,0,হ্যাপি নিউ ইয়ার - ২০২৪ স্মার্ট ব্যাংকিং সেবায় সোনালী ব্যাংক সর্বদাই আপনার পাশে মোঃ আফজাল করিম সিইও এন্ড এমডি,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,Bengali,0,2,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,[],0,0,0,0,0,0,0,0,0,0,0,0,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আজ কি সিনেমা দেখবে?,Bengali,0,0,আজ কি সিনেমা দেখবে?,আজ কি সিনেমা দেখবে?,[],0,0,0,0,0,0,0,0,0,0,0,0,আজ কি সিনেমা দেখবে?,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,মিঠু ভাইয়ের নাম্বারে টাকা দিয়ে তারপর আসিস।,Bengali,0,0,মিঠু ভাইয়ের নাম্বারে টাকা দিয়ে তারপর আসিস।,মিঠু ভাইয়ের নাম্বারে টাকা দিয়ে তারপর আসিস।,[],0,0,0,0,0,0,0,0,0,0,0,0,মিঠু ভাইয়ের নাম্বারে টাকা দিয়ে তারপর আসিস।,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,Bengali,0,0,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,[],0,0,0,0,0,0,0,0,0,0,0,0,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,সকালে বাসে ভিড় লাগছে।,Bengali,0,0,সকালে বাসে ভিড় লাগছে।,সকালে বাসে ভিড় লাগছে।,[],0,0,0,0,0,0,0,0,0,0,0,0,সকালে বাসে ভিড় লাগছে।,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,সোনালী ব্যাংক ইন্টারনেট ব্যাংকিং সাসপেন্ড হয়েছে। sonali-ibverify24.org এ যান এবং ডিটেইলস দিন।,Bengali,1,2,সোনালী ব্যাংক ইন্টারনেট ব্যাংকিং সাসপেন্ড হয়েছে। sonali-ibverify24.org এ যান এবং ডিটেইলস দিন।,সোনালী ব্যাংক ইন্টারনেট ব্যাংকিং সাসপেন্ড হয়েছে। sonali-ibverify24.org এ যান এবং ডিটেইলস দিন।,['sonali-ibverify24.org'],1,1,21,21,2,1,1,0,0,0,0,0,সোনালী ব্যাংক ইন্টারনেট ব্যাংকিং সাসপেন্ড হয়েছে।  [URL]  এ যান এবং ডিটেইলস দিন।,80,1,21,21,2,1,1,0,0,0,0,0,1,21,21,2,1,1,0,0,0,0,0
smish,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [identityverify.com/VerifyBD],Bengali,1,2,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [identityverify.com/VerifyBD],আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [identityverify.com/VerifyBD],['identityverify.com/VerifyBD'],1,1,27,27,0,1,0,1,0,0,0,0,আপনার পরিচয় নিশ্চিত করতে হবে। এখানে ক্লিক করুন: [ [URL] ],58,1,27,27,0,1,0,1,0,0,0,0,1,27,27,0,1,0,1,0,0,0,0
promo,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL",Bengali,1,1,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL","ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL",['cutt.ly/LwEXIUPL'],1,1,16,16,0,1,0,1,0,0,0,1,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন  [URL] ",61,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1
smish,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/JanataActivateBot,Bengali,1,2,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/JanataActivateBot,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/JanataActivateBot,['https://t.me/JanataActivateBot'],1,1,30,30,0,1,0,3,1,0,0,0,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন:  [URL] ,79,1,30,30,0,1,0,3,1,0,0,0,1,30,30,0,1,0,3,1,0,0,0
