label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,url_count,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_unicode,text_clean,phone_count,has_phone,digit_count,number_count,has_digits,char_count,word_count,exclamation_count,question_count,comma_count,dot_count,colon_count,special_char_count,currency_count,has_currency,security_keyword_count,has_security_keyword,bangla_char_count,english_char_count,bangla_ratio,english_ratio,has_bangla,has_english
smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",Bengali,0,2,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""","""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",[],0,0,0,0,0,0,0,0,0,0,0,0,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""","""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",1,1,19,4,1,269,38,2,1,1,3,3,73,1,1,0,0,120,58,0.6741573033707865,0.3258426966292135,1,1
smish,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,Bengali,0,2,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,[],0,0,0,0,0,0,0,0,0,0,0,0,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099,1,1,11,1,1,111,15,0,0,0,0,1,32,0,0,0,0,82,0,1.0,0.0,1,0
smish,"প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান bdlottery-prize.net এ।",Bengali,1,2,"প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান bdlottery-prize.net এ।","প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান bdlottery-prize.net এ।",['bdlottery-prize.net'],1,1,19,19,0,1,1,0,0,0,0,0,"প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান  [URL]  এ।",178,1,19,19,0,1,1,0,0,0,0,0,1,19,19,0,1,1,0,0,0,0,0,"প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান bdlottery-prize.net এ।","প্রিয় গ্রাহক, বাংলাদেশ জাতীয় লটারি থেকে আপনাকে জানানো যাচ্ছে যে আপনি ২৫,০০,০০০ টাকার গ্র্যান্ড প্রাইজ জিতেছেন। পুরস্কার দাবি করতে আপনার NID কপি ও বিকাশ নাম্বার পাঠান bdlottery-prize.net এ।",0,0,7,2,1,190,28,0,0,3,1,0,59,1,1,0,0,136,20,0.8717948717948718,0.1282051282051282,1,1
promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,Bengali,0,1,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,[],0,0,0,0,0,0,0,0,0,0,0,0,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,0,0,2,1,1,50,9,0,0,0,0,0,15,0,0,0,0,39,0,1.0,0.0,1,0
normal,কি হচ্ছে সব আমাকে বল।,Bengali,0,0,কি হচ্ছে সব আমাকে বল।,কি হচ্ছে সব আমাকে বল।,[],0,0,0,0,0,0,0,0,0,0,0,0,কি হচ্ছে সব আমাকে বল।,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,কি হচ্ছে সব আমাকে বল।,কি হচ্ছে সব আমাকে বল।,0,0,0,0,0,21,5,0,0,0,0,0,6,0,0,0,0,16,0,1.0,0.0,1,0
normal,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।",Bengali,0,0,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।","সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।",[],0,0,0,0,0,0,0,0,0,0,0,0,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।","সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।",0,0,0,0,0,33,7,0,0,1,0,0,12,0,0,0,0,25,0,1.0,0.0,1,0
promo,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt",Bengali,1,1,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt","বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt",['cutt.ly/owEyhCVt'],1,1,16,16,0,1,0,1,0,0,0,1,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন  [URL] ",61,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt","বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন cutt.ly/owEyhCVt",0,0,8,3,1,70,5,0,0,2,1,0,24,1,1,0,0,45,14,0.7627118644067796,0.23728813559322035,1,1
promo,"১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc",Bengali,1,1,"১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc","১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc",['cutt.ly/NwYKElsc'],1,1,16,16,0,1,0,1,0,0,0,1,"১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন:  [URL] ",62,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1,"১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc","১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc",0,0,14,5,1,71,8,0,0,1,1,1,20,2,1,0,0,44,14,0.7586206896551724,0.2413793103448276,1,1
smish,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢",Bengali,0,2,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢",মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺 যোগাযোগ নাম্বার 01761693374 💢,[],0,0,0,0,0,0,0,0,0,0,0,0,মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺 যোগাযোগ নাম্বার 01761693374 💢,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢",মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺 যোগাযোগ নাম্বার 01761693374 💢,1,1,15,3,1,71,13,0,0,0,0,0,18,0,0,0,0,46,0,1.0,0.0,1,0
promo,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76",Bengali,1,1,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76","৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76",['cutt.ly/jwkuSC76'],1,1,16,16,2,1,0,1,0,0,0,1,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও-  [URL] ",56,1,16,16,2,1,0,1,0,0,0,1,1,16,16,2,1,0,1,0,0,0,1,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76","৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- cutt.ly/jwkuSC76",0,0,9,4,1,65,7,1,0,1,1,0,19,1,1,0,0,38,12,0.76,0.24,1,1
smish,"আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে।  যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356",Bengali,0,2,"আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে।  যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356","আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে। যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356",[],0,0,0,0,0,0,0,0,0,0,0,0,"আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে। যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে।  যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356","আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে। যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন (407)438-4356",0,0,15,4,1,142,22,0,0,1,2,0,42,1,1,0,0,98,0,1.0,0.0,1,0
normal,"দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?",Bengali,0,0,"দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?","দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?",[],0,0,0,0,0,0,0,0,0,0,0,0,"দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?","দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?",0,0,0,0,0,54,9,0,1,1,0,0,19,0,0,0,0,42,0,1.0,0.0,1,0
normal,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,Bengali,0,0,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,0,0,0,0,0,49,10,0,0,0,0,0,15,0,0,0,0,39,0,1.0,0.0,1,0
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)",Bengali,1,0,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)","প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)",['https://student.northsouth.edu.bd/'],1,1,34,34,0,3,0,3,1,0,0,0,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত  [URL]  লগইন করুন। (North South)",220,1,34,34,0,3,0,3,1,0,0,0,1,34,34,0,3,0,3,1,0,0,0,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)","প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.northsouth.edu.bd/ লগইন করুন। (North South)",0,0,13,4,1,247,34,0,0,3,4,1,72,1,1,0,0,157,37,0.8092783505154639,0.19072164948453607,1,1
normal,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,Bengali,0,0,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,[],0,0,0,0,0,0,0,0,0,0,0,0,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,0,0,0,0,0,62,11,0,1,0,0,0,22,0,0,0,0,50,0,1.0,0.0,1,0
normal,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,Bengali,0,0,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ দিতে পারি।,0,0,0,0,0,110,21,0,0,0,0,0,31,0,0,0,0,89,0,1.0,0.0,1,0
smish,"আপনার হাতে থাকা ফোন টি দিয়ে
কাজ টি করতে পারবেন আমার টিমে 
।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা৷আগ্ররহী  তারা ইনবক্সে আসুন
সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ",Bengali,0,2,"আপনার হাতে থাকা ফোন টি দিয়ে
কাজ টি করতে পারবেন আমার টিমে 
।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা৷আগ্ররহী  তারা ইনবক্সে আসুন
সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ",আপনার হাতে থাকা ফোন টি দিয়ে কাজ টি করতে পারবেন আমার টিমে ।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা।আগ্ররহী তারা ইনবক্সে আসুন সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ,[],0,0,0,0,0,0,0,0,0,0,0,0,আপনার হাতে থাকা ফোন টি দিয়ে কাজ টি করতে পারবেন আমার টিমে ।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা।আগ্ররহী তারা ইনবক্সে আসুন সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"আপনার হাতে থাকা ফোন টি দিয়ে
কাজ টি করতে পারবেন আমার টিমে 
।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা৷আগ্ররহী  তারা ইনবক্সে আসুন
সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ",আপনার হাতে থাকা ফোন টি দিয়ে কাজ টি করতে পারবেন আমার টিমে ।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা৷আগ্ররহী তারা ইনবক্সে আসুন সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ,0,0,9,3,1,245,41,0,0,0,0,0,77,1,1,0,0,202,0,1.0,0.0,1,0
promo,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1",Bengali,1,1,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1","৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1",['cutt.ly/nwMwL8Y1'],1,1,16,16,2,1,0,1,0,0,0,1,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন  [URL] ",61,1,16,16,2,1,0,1,0,0,0,1,1,16,16,2,1,0,1,0,0,0,1,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1","৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1",0,0,11,5,1,70,7,0,0,1,1,0,22,2,1,0,0,45,12,0.7894736842105263,0.21052631578947367,1,1
normal,"হ্যাঁ, আমাদের সময় লাগছিল",Bengali,0,0,"হ্যাঁ, আমাদের সময় লাগছিল","হ্যাঁ, আমাদের সময় লাগছিল",[],0,0,0,0,0,0,0,0,0,0,0,0,"হ্যাঁ, আমাদের সময় লাগছিল",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"হ্যাঁ, আমাদের সময় লাগছিল","হ্যাঁ, আমাদের সময় লাগছিল",0,0,0,0,0,25,4,0,0,1,0,0,9,0,0,0,0,21,0,1.0,0.0,1,0
promo,"গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।",Bengali,0,1,"গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।","গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।",[],0,0,0,0,0,0,0,0,0,0,0,0,"গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।","গহনায় বিশাল ছাড়! স্বর্ণ, রূপায় ২০% পর্যন্ত কমতি।",0,0,2,1,1,51,8,1,0,1,0,0,18,0,0,0,0,40,0,1.0,0.0,1,0
